Year:year,Country:text,Oil:number,sector:text,Coal and lignite:number,obsValue:number,Natural and derived gas:number,Nuclear:number,Renewables:number,Other fuels:number,Total:number
2007,Cyprus,,Natural and derived gas,,0.0,,,,,
2007,Cyprus,,Nuclear,,0.0,,,,,
2007,Cyprus,,Oil,,4.9,,,,,
2007,Czech Republic,,Coal and lignite,,53.8,,,,,
2007,Czech Republic,,Natural and derived gas,,4.3,,,,,
2007,Czech Republic,,Nuclear,,26.2,,,,,
2007,Czech Republic,,Oil,,0.1,,,,,
2007,Denmark,,Coal and lignite,,19.9,,,,,
2007,Denmark,,Natural and derived gas,,7.0,,,,,
2007,Denmark,,Nuclear,,0.0,,,,,
2007,Denmark,,Oil,,1.3,,,,,
2007,Estonia,,Coal and lignite,,0.0,,,,,
2007,Estonia,,Natural and derived gas,,0.6,,,,,
2007,Estonia,,Nuclear,,0.0,,,,,
2007,Estonia,,Oil,,0.0,,,,,
2007,European Union (current composition),,Coal and lignite,,974.9,,,,,
2007,European Union (current composition),,Natural and derived gas,,776.9,,,,,
2007,European Union (current composition),,Nuclear,,935.3,,,,,
2007,European Union (current composition),,Oil,,115.1,,,,,
2007,Finland,,Coal and lignite,,21.4,,,,,
2007,Finland,,Natural and derived gas,,11.2,,,,,
2007,Finland,,Nuclear,,23.4,,,,,
2007,Finland,,Oil,,0.5,,,,,
2007,France,,Coal and lignite,,24.4,,,,,
2007,France,,Natural and derived gas,,25.7,,,,,
2007,France,,Nuclear,,439.7,,,,,
2007,France,,Oil,,6.2,,,,,
2007,Germany,,Coal and lignite,,297.1,,,,,
2007,Germany,,Natural and derived gas,,90.8,,,,,
2007,Germany,,Nuclear,,140.5,,,,,
2007,Germany,,Oil,,10.0,,,,,
2007,Greece,,Coal and lignite,,34.7,,,,,
2007,Greece,,Natural and derived gas,,13.8,,,,,
2007,Greece,,Nuclear,,0.0,,,,,
2007,Greece,,Oil,,9.6,,,,,
2007,Hungary,,Coal and lignite,,7.4,,,,,
2007,Hungary,,Natural and derived gas,,15.3,,,,,
2007,Hungary,,Nuclear,,14.7,,,,,
2007,Hungary,,Oil,,0.5,,,,,
2007,Ireland,,Coal and lignite,,7.7,,,,,
2007,Ireland,,Natural and derived gas,,15.5,,,,,
2007,Ireland,,Nuclear,,0.0,,,,,
2007,Ireland,,Oil,,1.9,,,,,
2007,Italy,,Coal and lignite,,44.1,,,,,
2007,Italy,,Natural and derived gas,,178.3,,,,,
2007,Italy,,Nuclear,,0.0,,,,,
2007,Italy,,Oil,,35.4,,,,,
2007,Latvia,,Coal and lignite,,0.0,,,,,
2007,Latvia,,Natural and derived gas,,1.9,,,,,
2007,Latvia,,Nuclear,,0.0,,,,,
2007,Latvia,,Oil,,0.0,,,,,
2007,Lithuania,,Coal and lignite,,0.0,,,,,
2007,Lithuania,,Natural and derived gas,,2.4,,,,,
2007,Lithuania,,Nuclear,,9.8,,,,,
2007,Lithuania,,Oil,,0.4,,,,,
2007,Luxembourg,,Coal and lignite,,0.0,,,,,
2007,Luxembourg,,Natural and derived gas,,2.9,,,,,
2007,Luxembourg,,Nuclear,,0.0,,,,,
2007,Luxembourg,,Oil,,0.0,,,,,
2007,Malta,,Coal and lignite,,0.0,,,,,
2007,Malta,,Natural and derived gas,,0.0,,,,,
2007,Malta,,Nuclear,,0.0,,,,,
2007,Malta,,Oil,,2.3,,,,,
2007,Netherlands,,Coal and lignite,,24.9,,,,,
2007,Netherlands,,Natural and derived gas,,64.6,,,,,
2007,Netherlands,,Nuclear,,4.2,,,,,
2007,Netherlands,,Oil,,2.2,,,,,
2007,Poland,,Coal and lignite,,144.0,,,,,
2007,Poland,,Natural and derived gas,,6.3,,,,,
2007,Poland,,Nuclear,,0.0,,,,,
2007,Poland,,Oil,,2.8,,,,,
2007,Portugal,,Coal and lignite,,12.4,,,,,
2007,Portugal,,Natural and derived gas,,13.1,,,,,
2007,Portugal,,Nuclear,,0.0,,,,,
2007,Portugal,,Oil,,4.9,,,,,
2007,Romania,,Coal and lignite,,25.1,,,,,
2007,Romania,,Natural and derived gas,,11.8,,,,,
2007,Romania,,Nuclear,,7.7,,,,,
2007,Romania,,Oil,,1.1,,,,,
2007,Slovakia,,Coal and lignite,,4.8,,,,,
2007,Slovakia,,Natural and derived gas,,2.0,,,,,
2007,Slovakia,,Nuclear,,15.3,,,,,
2007,Slovakia,,Oil,,0.7,,,,,
2007,Slovenia,,Coal and lignite,,5.5,,,,,
2007,Slovenia,,Natural and derived gas,,0.5,,,,,
2007,Slovenia,,Nuclear,,5.7,,,,,
2007,Slovenia,,Oil,,0.0,,,,,
2007,Spain,,Coal and lignite,,72.8,,,,,
2007,Spain,,Natural and derived gas,,96.1,,,,,
2007,Spain,,Nuclear,,55.1,,,,,
2007,Spain,,Oil,,18.5,,,,,
2007,Sweden,,Coal and lignite,,1.0,,,,,
2007,Sweden,,Natural and derived gas,,1.5,,,,,
2007,Sweden,,Nuclear,,67.0,,,,,
2007,Sweden,,Oil,,1.1,,,,,
2007,United Kingdom,,Coal and lignite,,135.9,,,,,
2007,United Kingdom,,Natural and derived gas,,167.3,,,,,
2007,United Kingdom,,Nuclear,,63.0,,,,,
2007,United Kingdom,,Oil,,5.7,,,,,
2008,Austria,,Coal and lignite,,5.5,,,,,
2008,Austria,,Natural and derived gas,,12.6,,,,,
2008,Austria,,Nuclear,,0.0,,,,,
2008,Austria,,Oil,,1.2,,,,,
2008,Belgium,,Coal and lignite,,5.5,,,,,
2008,Belgium,,Natural and derived gas,,26.3,,,,,
2008,Belgium,,Nuclear,,45.6,,,,,
2008,Belgium,,Oil,,0.4,,,,,
2008,Bulgaria,,Coal and lignite,,23.2,,,,,
2008,Bulgaria,,Natural and derived gas,,2.4,,,,,
2008,Bulgaria,,Nuclear,,15.8,,,,,
2008,Bulgaria,,Oil,,0.3,,,,,
2008,Croatia,,Coal and lignite,,2.5,,,,,
2008,Croatia,,Natural and derived gas,,2.5,,,,,
2008,Croatia,,Nuclear,,0.0,,,,,
2008,Croatia,,Oil,,2.0,,,,,
2008,Cyprus,,Coal and lignite,,0.0,,,,,
2008,Cyprus,,Natural and derived gas,,0.0,,,,,
2008,Cyprus,,Nuclear,,0.0,,,,,
2008,Cyprus,,Oil,,5.1,,,,,
2008,Czech Republic,,Coal and lignite,,48.8,,,,,
2008,Czech Republic,,Natural and derived gas,,4.1,,,,,
2008,Czech Republic,,Nuclear,,26.6,,,,,
2008,Czech Republic,,Oil,,0.1,,,,,
2008,Denmark,,Coal and lignite,,17.5,,,,,
2008,Denmark,,Natural and derived gas,,7.1,,,,,
2008,Denmark,,Nuclear,,0.0,,,,,
2008,Denmark,,Oil,,1.1,,,,,
2008,Estonia,,Coal and lignite,,0.0,,,,,
2008,Estonia,,Natural and derived gas,,0.7,,,,,
2008,Estonia,,Nuclear,,0.0,,,,,
2008,Estonia,,Oil,,0.0,,,,,
2008,European Union (current composition),,Coal and lignite,,890.0,,,,,
2008,European Union (current composition),,Natural and derived gas,,825.9,,,,,
2008,European Union (current composition),,Nuclear,,937.2,,,,,
2008,European Union (current composition),,Oil,,108.3,,,,,
2008,Finland,,Coal and lignite,,13.7,,,,,
2008,Finland,,Natural and derived gas,,11.7,,,,,
2008,Finland,,Nuclear,,23.0,,,,,
2008,Finland,,Oil,,0.7,,,,,
2008,France,,Coal and lignite,,23.1,,,,,
2008,France,,Natural and derived gas,,25.3,,,,,
2008,France,,Nuclear,,439.4,,,,,
2008,France,,Oil,,5.3,,,,,
2008,Germany,,Coal and lignite,,275.2,,,,,
2008,Germany,,Natural and derived gas,,100.5,,,,,
2008,Germany,,Nuclear,,148.5,,,,,
2008,Germany,,Oil,,9.7,,,,,
2008,Greece,,Coal and lignite,,33.4,,,,,
2008,Greece,,Natural and derived gas,,13.8,,,,,
2008,Greece,,Nuclear,,0.0,,,,,
2008,Greece,,Oil,,10.0,,,,,
2008,Hungary,,Coal and lignite,,7.1,,,,,
2008,Hungary,,Natural and derived gas,,15.3,,,,,
2008,Hungary,,Nuclear,,14.8,,,,,
2008,Hungary,,Oil,,0.4,,,,,
2008,Ireland,,Coal and lignite,,7.9,,,,,
2008,Ireland,,Natural and derived gas,,16.7,,,,,
2008,Ireland,,Nuclear,,0.0,,,,,
2008,Ireland,,Oil,,1.7,,,,,
2008,Italy,,Coal and lignite,,43.1,,,,,
2008,Italy,,Natural and derived gas,,178.2,,,,,
2008,Italy,,Nuclear,,0.0,,,,,
2008,Italy,,Oil,,31.5,,,,,
2008,Latvia,,Coal and lignite,,0.0,,,,,
2008,Latvia,,Natural and derived gas,,2.1,,,,,
2008,Latvia,,Nuclear,,0.0,,,,,
2008,Latvia,,Oil,,0.0,,,,,
2008,Lithuania,,Coal and lignite,,0.0,,,,,
2008,Lithuania,,Natural and derived gas,,2.0,,,,,
2008,Lithuania,,Nuclear,,9.9,,,,,
2008,Lithuania,,Oil,,0.6,,,,,
2008,Luxembourg,,Coal and lignite,,0.0,,,,,
2008,Luxembourg,,Natural and derived gas,,2.4,,,,,
2008,Luxembourg,,Nuclear,,0.0,,,,,
2008,Luxembourg,,Oil,,0.0,,,,,
2008,Malta,,Coal and lignite,,0.0,,,,,
2008,Malta,,Natural and derived gas,,0.0,,,,,
2008,Malta,,Nuclear,,0.0,,,,,
2008,Malta,,Oil,,2.3,,,,,
2008,Netherlands,,Coal and lignite,,23.5,,,,,
2008,Netherlands,,Natural and derived gas,,66.7,,,,,
2008,Netherlands,,Nuclear,,4.2,,,,,
2008,Netherlands,,Oil,,2.1,,,,,
2008,Poland,,Coal and lignite,,138.9,,,,,
2008,Poland,,Natural and derived gas,,6.4,,,,,
2008,Poland,,Nuclear,,0.0,,,,,
2008,Poland,,Oil,,2.7,,,,,
2008,Portugal,,Coal and lignite,,11.2,,,,,
2008,Portugal,,Natural and derived gas,,15.2,,,,,
2008,Portugal,,Nuclear,,0.0,,,,,
2008,Portugal,,Oil,,4.1,,,,,
2008,Romania,,Coal and lignite,,25.8,,,,,
2008,Romania,,Natural and derived gas,,10.0,,,,,
2008,Romania,,Nuclear,,11.2,,,,,
2008,Romania,,Oil,,0.7,,,,,
2008,Slovakia,,Coal and lignite,,4.7,,,,,
2008,Slovakia,,Natural and derived gas,,2.1,,,,,
2008,Slovakia,,Nuclear,,16.7,,,,,
2008,Slovakia,,Oil,,0.7,,,,,
2008,Slovenia,,Coal and lignite,,5.3,,,,,
2008,Slovenia,,Natural and derived gas,,0.5,,,,,
2008,Slovenia,,Nuclear,,6.3,,,,,
2008,Slovenia,,Oil,,0.0,,,,,
2008,Spain,,Coal and lignite,,48.7,,,,,
2008,Spain,,Natural and derived gas,,122.1,,,,,
2008,Spain,,Nuclear,,59.0,,,,,
2008,Spain,,Oil,,18.0,,,,,
2008,Sweden,,Coal and lignite,,1.1,,,,,
2008,Sweden,,Natural and derived gas,,1.7,,,,,
2008,Sweden,,Nuclear,,63.9,,,,,
2008,Sweden,,Oil,,0.9,,,,,
2008,United Kingdom,,Coal and lignite,,124.4,,,,,
2008,United Kingdom,,Natural and derived gas,,177.6,,,,,
2008,United Kingdom,,Nuclear,,52.5,,,,,
2008,United Kingdom,,Oil,,6.7,,,,,
2009,Austria,,Coal and lignite,,3.8,,,,,
2009,Austria,,Natural and derived gas,,13.6,,,,,
2009,Austria,,Nuclear,,0.0,,,,,
2009,Austria,,Oil,,1.1,,,,,
2009,Belgium,,Coal and lignite,,5.2,,,,,
2009,Belgium,,Natural and derived gas,,30.3,,,,,
2009,Belgium,,Nuclear,,47.2,,,,,
2009,Belgium,,Oil,,0.3,,,,,
2009,Bulgaria,,Coal and lignite,,21.1,,,,,
2009,Bulgaria,,Natural and derived gas,,2.0,,,,,
2009,Bulgaria,,Nuclear,,15.3,,,,,
2009,Bulgaria,,Oil,,0.3,,,,,
2009,Croatia,,Coal and lignite,,1.7,,,,,
2009,Croatia,,Natural and derived gas,,2.2,,,,,
2009,Croatia,,Nuclear,,0.0,,,,,
2009,Croatia,,Oil,,2.0,,,,,
2009,Cyprus,,Coal and lignite,,0.0,,,,,
2009,Cyprus,,Natural and derived gas,,0.0,,,,,
2009,Cyprus,,Nuclear,,0.0,,,,,
2009,Cyprus,,Oil,,5.2,,,,,
2009,Czech Republic,,Coal and lignite,,45.9,,,,,
2009,Czech Republic,,Natural and derived gas,,3.7,,,,,
2009,Czech Republic,,Nuclear,,27.2,,,,,
2009,Czech Republic,,Oil,,0.2,,,,,
2009,Denmark,,Coal and lignite,,17.7,,,,,
2009,Denmark,,Natural and derived gas,,6.7,,,,,
2009,Denmark,,Nuclear,,0.0,,,,,
2009,Denmark,,Oil,,1.2,,,,,
2009,Estonia,,Coal and lignite,,0.1,,,,,
2009,Estonia,,Natural and derived gas,,0.5,,,,,
2009,Estonia,,Nuclear,,0.0,,,,,
2009,Estonia,,Oil,,0.0,,,,,
2009,European Union (current composition),,Coal and lignite,,814.4,,,,,
2009,European Union (current composition),,Natural and derived gas,,758.1,,,,,
2009,European Union (current composition),,Nuclear,,894.0,,,,,
2009,European Union (current composition),,Oil,,98.9,,,,,
2009,Finland,,Coal and lignite,,15.5,,,,,
2009,Finland,,Natural and derived gas,,10.3,,,,,
2009,Finland,,Nuclear,,23.5,,,,,
2009,Finland,,Oil,,0.5,,,,,
2009,France,,Coal and lignite,,21.7,,,,,
2009,France,,Natural and derived gas,,22.9,,,,,
2009,France,,Nuclear,,409.7,,,,,
2009,France,,Oil,,4.7,,,,,
2009,Germany,,Coal and lignite,,253.4,,,,,
2009,Germany,,Natural and derived gas,,88.9,,,,,
2009,Germany,,Nuclear,,134.9,,,,,
2009,Germany,,Oil,,10.1,,,,,
2009,Greece,,Coal and lignite,,34.2,,,,,
2009,Greece,,Natural and derived gas,,11.0,,,,,
2009,Greece,,Nuclear,,0.0,,,,,
2009,Greece,,Oil,,7.7,,,,,
2009,Hungary,,Coal and lignite,,6.3,,,,,
2009,Hungary,,Natural and derived gas,,10.5,,,,,
2009,Hungary,,Nuclear,,15.4,,,,,
2009,Hungary,,Oil,,0.6,,,,,
2009,Ireland,,Coal and lignite,,6.6,,,,,
2009,Ireland,,Natural and derived gas,,16.3,,,,,
2009,Ireland,,Nuclear,,0.0,,,,,
2009,Ireland,,Oil,,0.9,,,,,
2009,Italy,,Coal and lignite,,39.7,,,,,
2009,Italy,,Natural and derived gas,,150.9,,,,,
2009,Italy,,Nuclear,,0.0,,,,,
2009,Italy,,Oil,,26.0,,,,,
2009,Latvia,,Coal and lignite,,0.0,,,,,
2009,Latvia,,Natural and derived gas,,2.0,,,,,
2009,Latvia,,Nuclear,,0.0,,,,,
2009,Latvia,,Oil,,0.0,,,,,
2009,Lithuania,,Coal and lignite,,0.0,,,,,
2009,Lithuania,,Natural and derived gas,,2.1,,,,,
2009,Lithuania,,Nuclear,,10.9,,,,,
2009,Lithuania,,Oil,,0.7,,,,,
2009,Luxembourg,,Coal and lignite,,0.0,,,,,
2009,Luxembourg,,Natural and derived gas,,2.8,,,,,
2009,Luxembourg,,Nuclear,,0.0,,,,,
2009,Luxembourg,,Oil,,0.0,,,,,
2009,Malta,,Coal and lignite,,0.0,,,,,
2009,Malta,,Natural and derived gas,,0.0,,,,,
2009,Malta,,Nuclear,,0.0,,,,,
2009,Malta,,Oil,,2.2,,,,,
2009,Netherlands,,Coal and lignite,,24.3,,,,,
2009,Netherlands,,Natural and derived gas,,71.2,,,,,
2009,Netherlands,,Nuclear,,4.2,,,,,
2009,Netherlands,,Oil,,1.5,,,,,
2009,Poland,,Coal and lignite,,133.4,,,,,
2009,Poland,,Natural and derived gas,,6.3,,,,,
2009,Poland,,Nuclear,,0.0,,,,,
2009,Poland,,Oil,,2.7,,,,,
2009,Portugal,,Coal and lignite,,12.9,,,,,
2009,Portugal,,Natural and derived gas,,14.7,,,,,
2009,Portugal,,Nuclear,,0.0,,,,,
2009,Portugal,,Oil,,3.3,,,,,
2009,Romania,,Coal and lignite,,21.7,,,,,
2009,Romania,,Natural and derived gas,,7.7,,,,,
2009,Romania,,Nuclear,,11.8,,,,,
2009,Romania,,Oil,,1.0,,,,,
2009,Slovakia,,Coal and lignite,,3.9,,,,,
2009,Slovakia,,Natural and derived gas,,2.4,,,,,
2009,Slovakia,,Nuclear,,14.1,,,,,
2009,Slovakia,,Oil,,0.6,,,,,
2009,Slovenia,,Coal and lignite,,5.1,,,,,
2009,Slovenia,,Natural and derived gas,,0.6,,,,,
2009,Slovenia,,Nuclear,,5.7,,,,,
2009,Slovenia,,Oil,,0.0,,,,,
2009,Spain,,Coal and lignite,,35.9,,,,,
2009,Spain,,Natural and derived gas,,108.8,,,,,
2009,Spain,,Nuclear,,52.8,,,,,
2009,Spain,,Oil,,19.2,,,,,
2009,Sweden,,Coal and lignite,,1.2,,,,,
2009,Sweden,,Natural and derived gas,,1.9,,,,,
2009,Sweden,,Nuclear,,52.2,,,,,
2009,Sweden,,Oil,,0.7,,,,,
2009,United Kingdom,,Coal and lignite,,103.0,,,,,
2009,United Kingdom,,Natural and derived gas,,167.9,,,,,
2009,United Kingdom,,Nuclear,,69.1,,,,,
2009,United Kingdom,,Oil,,6.0,,,,,
2010,Austria,,Coal and lignite,,4.9,,,,,
2010,Austria,,Natural and derived gas,,16.1,,,,,
2010,Austria,,Nuclear,,0.0,,,,,
2010,Austria,,Oil,,1.3,,,,,
2010,Belgium,,Coal and lignite,,4.2,,,,,
2010,Belgium,,Natural and derived gas,,33.2,,,,,
2010,Belgium,,Nuclear,,47.9,,,,,
2010,Belgium,,Oil,,0.4,,,,,
2010,Bulgaria,,Coal and lignite,,22.6,,,,,
2010,Bulgaria,,Natural and derived gas,,2.0,,,,,
2010,Bulgaria,,Nuclear,,15.2,,,,,
2010,Bulgaria,,Oil,,0.4,,,,,
2010,Croatia,,Coal and lignite,,2.4,,,,,
2010,Croatia,,Natural and derived gas,,2.6,,,,,
2010,Croatia,,Nuclear,,0.0,,,,,
2010,Croatia,,Oil,,0.6,,,,,
2010,Cyprus,,Coal and lignite,,0.0,,,,,
2010,Cyprus,,Natural and derived gas,,0.0,,,,,
2010,Cyprus,,Nuclear,,0.0,,,,,
2010,Cyprus,,Oil,,5.2,,,,,
2010,Czech Republic,,Coal and lignite,,46.9,,,,,
2010,Czech Republic,,Natural and derived gas,,4.2,,,,,
2010,Czech Republic,,Nuclear,,28.0,,,,,
2010,Czech Republic,,Oil,,0.2,,,,,
2010,Denmark,,Coal and lignite,,17.0,,,,,
2010,Denmark,,Natural and derived gas,,7.9,,,,,
2010,Denmark,,Nuclear,,0.0,,,,,
2010,Denmark,,Oil,,0.8,,,,,
2010,Estonia,,Coal and lignite,,0.1,,,,,
2010,Estonia,,Natural and derived gas,,0.7,,,,,
2010,Estonia,,Nuclear,,0.0,,,,,
2010,Estonia,,Oil,,0.0,,,,,
2010,European Union (current composition),,Coal and lignite,,818.2,,,,,
2010,European Union (current composition),,Natural and derived gas,,799.4,,,,,
2010,European Union (current composition),,Nuclear,,916.6,,,,,
2010,European Union (current composition),,Oil,,86.9,,,,,
2010,Finland,,Coal and lignite,,20.8,,,,,
2010,Finland,,Natural and derived gas,,11.8,,,,,
2010,Finland,,Nuclear,,22.8,,,,,
2010,Finland,,Oil,,0.5,,,,,
2010,France,,Coal and lignite,,23.4,,,,,
2010,France,,Natural and derived gas,,26.7,,,,,
2010,France,,Nuclear,,428.5,,,,,
2010,France,,Oil,,5.5,,,,,
2010,Germany,,Coal and lignite,,262.9,,,,,
2010,Germany,,Natural and derived gas,,100.9,,,,,
2010,Germany,,Nuclear,,140.6,,,,,
2010,Germany,,Oil,,8.7,,,,,
2010,Greece,,Coal and lignite,,30.8,,,,,
2010,Greece,,Natural and derived gas,,9.8,,,,,
2010,Greece,,Nuclear,,0.0,,,,,
2010,Greece,,Oil,,6.1,,,,,
2010,Hungary,,Coal and lignite,,6.2,,,,,
2010,Hungary,,Natural and derived gas,,11.7,,,,,
2010,Hungary,,Nuclear,,15.8,,,,,
2010,Hungary,,Oil,,0.5,,,,,
2010,Ireland,,Coal and lignite,,5.7,,,,,
2010,Ireland,,Natural and derived gas,,18.1,,,,,
2010,Ireland,,Nuclear,,0.0,,,,,
2010,Ireland,,Oil,,0.6,,,,,
2010,Italy,,Coal and lignite,,39.7,,,,,
2010,Italy,,Natural and derived gas,,157.4,,,,,
2010,Italy,,Nuclear,,0.0,,,,,
2010,Italy,,Oil,,21.7,,,,,
2010,Latvia,,Coal and lignite,,0.0,,,,,
2010,Latvia,,Natural and derived gas,,3.0,,,,,
2010,Latvia,,Nuclear,,0.0,,,,,
2010,Latvia,,Oil,,0.0,,,,,
2010,Lithuania,,Coal and lignite,,0.0,,,,,
2010,Lithuania,,Natural and derived gas,,3.2,,,,,
2010,Lithuania,,Nuclear,,0.0,,,,,
2010,Lithuania,,Oil,,0.6,,,,,
2010,Luxembourg,,Coal and lignite,,0.0,,,,,
2010,Luxembourg,,Natural and derived gas,,2.9,,,,,
2010,Luxembourg,,Nuclear,,0.0,,,,,
2010,Luxembourg,,Oil,,0.0,,,,,
2010,Malta,,Coal and lignite,,0.0,,,,,
2010,Malta,,Natural and derived gas,,0.0,,,,,
2010,Malta,,Nuclear,,0.0,,,,,
2010,Malta,,Oil,,2.1,,,,,
2010,Netherlands,,Coal and lignite,,22.6,,,,,
2010,Netherlands,,Natural and derived gas,,78.5,,,,,
2010,Netherlands,,Nuclear,,4.0,,,,,
2010,Netherlands,,Oil,,1.3,,,,,
2010,Poland,,Coal and lignite,,136.5,,,,,
2010,Poland,,Natural and derived gas,,6.7,,,,,
2010,Poland,,Nuclear,,0.0,,,,,
2010,Poland,,Oil,,2.9,,,,,
2010,Portugal,,Coal and lignite,,7.1,,,,,
2010,Portugal,,Natural and derived gas,,14.9,,,,,
2010,Portugal,,Nuclear,,0.0,,,,,
2010,Portugal,,Oil,,3.0,,,,,
2010,Romania,,Coal and lignite,,20.7,,,,,
2010,Romania,,Natural and derived gas,,7.3,,,,,
2010,Romania,,Nuclear,,11.6,,,,,
2010,Romania,,Oil,,0.7,,,,,
2010,Slovakia,,Coal and lignite,,3.6,,,,,
2010,Slovakia,,Natural and derived gas,,2.7,,,,,
2010,Slovakia,,Nuclear,,14.6,,,,,
2010,Slovakia,,Oil,,0.6,,,,,
2010,Slovenia,,Coal and lignite,,5.3,,,,,
2010,Slovenia,,Natural and derived gas,,0.5,,,,,
2010,Slovenia,,Nuclear,,5.7,,,,,
2010,Slovenia,,Oil,,0.0,,,,,
2010,Spain,,Coal and lignite,,25.3,,,,,
2010,Spain,,Natural and derived gas,,95.8,,,,,
2010,Spain,,Nuclear,,62.0,,,,,
2010,Spain,,Oil,,16.6,,,,,
2010,Sweden,,Coal and lignite,,1.8,,,,,
2010,Sweden,,Natural and derived gas,,3.8,,,,,
2010,Sweden,,Nuclear,,57.8,,,,,
2010,Sweden,,Oil,,1.8,,,,,
2010,United Kingdom,,Coal and lignite,,107.6,,,,,
2010,United Kingdom,,Natural and derived gas,,176.8,,,,,
2010,United Kingdom,,Nuclear,,62.1,,,,,
2010,United Kingdom,,Oil,,4.8,,,,,
2011,Austria,,Coal and lignite,,5.4,,,,,
2011,Austria,,Natural and derived gas,,14.3,,,,,
2011,Austria,,Nuclear,,0.0,,,,,
2011,Austria,,Oil,,1.0,,,,,
2011,Belgium,,Coal and lignite,,3.5,,,,,
2011,Belgium,,Natural and derived gas,,27.4,,,,,
2011,Belgium,,Nuclear,,48.2,,,,,
2011,Belgium,,Oil,,0.3,,,,,
2011,Bulgaria,,Coal and lignite,,27.5,,,,,
2011,Bulgaria,,Natural and derived gas,,2.1,,,,,
2011,Bulgaria,,Nuclear,,16.3,,,,,
2011,Bulgaria,,Oil,,0.1,,,,,
2011,Croatia,,Coal and lignite,,2.6,,,,,
2011,Croatia,,Natural and derived gas,,2.6,,,,,
2011,Croatia,,Nuclear,,0.0,,,,,
2011,Croatia,,Oil,,0.8,,,,,
2011,Cyprus,,Coal and lignite,,0.0,,,,,
2011,Cyprus,,Natural and derived gas,,0.0,,,,,
2011,Cyprus,,Nuclear,,0.0,,,,,
2011,Cyprus,,Oil,,4.8,,,,,
2011,Czech Republic,,Coal and lignite,,46.7,,,,,
2011,Czech Republic,,Natural and derived gas,,4.2,,,,,
2011,Czech Republic,,Nuclear,,28.3,,,,,
2011,Czech Republic,,Oil,,0.2,,,,,
2011,Denmark,,Coal and lignite,,14.0,,,,,
2011,Denmark,,Natural and derived gas,,5.8,,,,,
2011,Denmark,,Nuclear,,0.0,,,,,
2011,Denmark,,Oil,,0.5,,,,,
2011,Estonia,,Coal and lignite,,0.1,,,,,
2011,Estonia,,Natural and derived gas,,0.7,,,,,
2011,Estonia,,Nuclear,,0.0,,,,,
2011,Estonia,,Oil,,0.0,,,,,
2011,European Union (current composition),,Coal and lignite,,839.6,,,,,
2011,European Union (current composition),,Natural and derived gas,,738.7,,,,,
2011,European Union (current composition),,Nuclear,,906.7,,,,,
2011,European Union (current composition),,Oil,,73.4,,,,,
2011,Finland,,Coal and lignite,,15.2,,,,,
2011,Finland,,Natural and derived gas,,10.0,,,,,
2011,Finland,,Nuclear,,23.2,,,,,
2011,Finland,,Oil,,0.4,,,,,
2011,France,,Coal and lignite,,15.5,,,,,
2011,France,,Natural and derived gas,,31.8,,,,,
2011,France,,Nuclear,,442.4,,,,,
2011,France,,Oil,,3.2,,,,,
2011,Germany,,Coal and lignite,,262.5,,,,,
2011,Germany,,Natural and derived gas,,97.1,,,,,
2011,Germany,,Nuclear,,108.0,,,,,
2011,Germany,,Oil,,7.2,,,,,
2011,Greece,,Coal and lignite,,31.1,,,,,
2011,Greece,,Natural and derived gas,,13.9,,,,,
2011,Greece,,Nuclear,,0.0,,,,,
2011,Greece,,Oil,,5.9,,,,,
2011,Hungary,,Coal and lignite,,6.5,,,,,
2011,Hungary,,Natural and derived gas,,10.9,,,,,
2011,Hungary,,Nuclear,,15.7,,,,,
2011,Hungary,,Oil,,0.1,,,,,
2011,Ireland,,Coal and lignite,,6.1,,,,,
2011,Ireland,,Natural and derived gas,,15.4,,,,,
2011,Ireland,,Nuclear,,0.0,,,,,
2011,Ireland,,Oil,,0.2,,,,,
2011,Italy,,Coal and lignite,,44.7,,,,,
2011,Italy,,Natural and derived gas,,150.0,,,,,
2011,Italy,,Nuclear,,0.0,,,,,
2011,Italy,,Oil,,19.9,,,,,
2011,Latvia,,Coal and lignite,,0.0,,,,,
2011,Latvia,,Natural and derived gas,,3.0,,,,,
2011,Latvia,,Nuclear,,0.0,,,,,
2011,Latvia,,Oil,,0.0,,,,,
2011,Lithuania,,Coal and lignite,,0.0,,,,,
2011,Lithuania,,Natural and derived gas,,2.7,,,,,
2011,Lithuania,,Nuclear,,0.0,,,,,
2011,Lithuania,,Oil,,0.2,,,,,
2011,Luxembourg,,Coal and lignite,,0.0,,,,,
2011,Luxembourg,,Natural and derived gas,,2.3,,,,,
2011,Luxembourg,,Nuclear,,0.0,,,,,
2011,Luxembourg,,Oil,,0.0,,,,,
2011,Malta,,Coal and lignite,,0.0,,,,,
2011,Malta,,Natural and derived gas,,0.0,,,,,
2011,Malta,,Nuclear,,0.0,,,,,
2011,Malta,,Oil,,2.2,,,,,
2011,Netherlands,,Coal and lignite,,21.4,,,,,
2011,Netherlands,,Natural and derived gas,,72.8,,,,,
2011,Netherlands,,Nuclear,,4.1,,,,,
2011,Netherlands,,Oil,,1.4,,,,,
2011,Poland,,Coal and lignite,,139.8,,,,,
2011,Poland,,Natural and derived gas,,7.6,,,,,
2011,Poland,,Nuclear,,0.0,,,,,
2011,Poland,,Oil,,2.5,,,,,
2011,Portugal,,Coal and lignite,,9.8,,,,,
2011,Portugal,,Natural and derived gas,,14.9,,,,,
2011,Portugal,,Nuclear,,0.0,,,,,
